path,label
./data/dataset\e01-032-s01-02.png,"traditional patterns that we follow today were ,"
./data/dataset\a04-006-s00-00.png,Mr. Kennedy told Mr. Macmillan that he still
./data/dataset\g06-037f-s00-00.png,"God grant , however , that I may be a false prophet & that all"
./data/dataset\k07-085-s08-00.png,I would never do it for that reason .
./data/dataset\f04-057-s01-01.png,sinister in the idea of tunnels .
./data/dataset\a03-017-s01-00.png,His policy of strict neutrality from 1951
./data/dataset\d04-089-s05-01.png,and that God dwells within us .
./data/dataset\m02-055-s02-01.png,"had contacts in political circles , a school-"
./data/dataset\b04-004-s04-00.png,So
./data/dataset\c04-128-s01-00.png,""" We mutually agreed to part . """
./data/dataset\e04-011-s02-02.png,the end of the feeding tray as seen in
./data/dataset\b06-093-s00-01.png,end the manufacture and use of
./data/dataset\r06-097-s01-02.png,beach catastrophe in the Patriote .
./data/dataset\p03-135-s02-01.png,"right , pet ."
./data/dataset\a01-049x-s00-04.png,tions .
./data/dataset\a01-132u-s00-00.png,""" That cannot continue without either development"
./data/dataset\m04-238-s02-00.png,""" Mr. Price , I think you may be able to help us here , """
./data/dataset\h07-063b-s00-01.png,floors over shops in some of the town centres for
./data/dataset\h07-071a-s01-05.png,of the service industries .
./data/dataset\r06-137-s02-01.png,"absolutely beastly , and I can't bear to think"
./data/dataset\n04-183-s02-01.png,Bawley .
./data/dataset\g06-045l-s00-06.png,Dr. Samuel Hahnemann .
./data/dataset\a04-035-s01-05.png,arrived from Vienna .
./data/dataset\l04-026-s01-00.png,' But they forecast rain
./data/dataset\a02-000-s01-00.png,And he has abandoned plans to visit President de
./data/dataset\a03-080-s01-03.png,for it - and therefore of any budget
./data/dataset\g06-045k-s00-03.png,was being cultivated with extraordinary success in
./data/dataset\d06-030-s03-00.png,This is only
./data/dataset\a02-111-s00-00.png,"Instead , the kings will remain in London"
./data/dataset\d04-032-s02-02.png,language .
./data/dataset\r02-054-s00-00.png,It was locked .
./data/dataset\a03-023-s00-03.png,of the pro-communists .
./data/dataset\m01-032-s00-01.png,to Steve and he squeezed her hand .
./data/dataset\b02-102-s01-03.png,Adenauer's chances of being returned as Chancellor .
./data/dataset\f07-021b-s01-06.png,to him for a mess of pottage - and then
./data/dataset\a01-020u-s00-01.png,at Lancaster House despite the crisis
./data/dataset\f07-081a-s01-03.png,proportion as exists among her
./data/dataset\j07-000-s00-00.png,This resulted in units of much lighter weight than could be
./data/dataset\j06-051-s00-04.png,by the headfirst downward swimming
./data/dataset\f07-028b-s02-01.png,in the preparation of stimulants for the
./data/dataset\n04-218-s03-01.png,"written letters to the bereaved , had visited many in the"
./data/dataset\c03-003e-s02-01.png,"also has its premiere tomorrow , the director ,"
./data/dataset\e07-072-s01-01.png,in the smaller sizes that the substitutes
./data/dataset\m04-024-s00-00.png,""" Silly boy , "" said Morfydd ."
./data/dataset\e01-014-s01-01.png,didn't mean he was prepared to do as much
./data/dataset\g06-109-s00-02.png,"travelling-carriage in the royal coach-houses , which"
./data/dataset\e02-021-s02-00.png,To make a leg such as
./data/dataset\a02-067-s00-00.png,They are required to show why they
./data/dataset\c06-005-s04-04.png,I.R.A. air or a Connemara tear-jerker .
./data/dataset\l04-062-s02-05.png,his mind to it .
./data/dataset\e01-025-s00-01.png,art .
./data/dataset\d07-100-s00-03.png,"is added , not because this is at all relevant"
./data/dataset\p06-030-s10-01.png,you are satisfied . '
./data/dataset\f04-035-s02-01.png,woman had been engaged once before - to a barman
./data/dataset\c03-087d-s01-00.png,"We could , perhaps ,"
./data/dataset\b05-050-s03-02.png,the pitch with their optical
./data/dataset\b04-134-s04-00.png,"He is , in fact , a"
./data/dataset\b01-023-s02-01.png,or go out .
./data/dataset\l07-131-s02-03.png,had their eyes on a seagoing boat .
./data/dataset\b01-122-s01-00.png,It is this that
./data/dataset\g06-037c-s03-03.png,had the slightest effect .
./data/dataset\e01-032-s00-02.png,and lovely touch to personal possessions -
./data/dataset\m02-059-s01-02.png,"evening , when he had been left to cook his own meal ."
./data/dataset\n01-031-s00-02.png,image and the ground itself .
./data/dataset\b06-068-s01-07.png,Scarborough is to expose Britain and her
./data/dataset\e07-076-s00-04.png,"storage facilities are not too good , these"
./data/dataset\d06-011-s02-00.png,As I shall suggest in a
./data/dataset\d06-046-s01-01.png,bring on an almost immediate feeling of
./data/dataset\j07-012-s00-02.png,surface area required as compared with the use of
./data/dataset\l07-085-s06-03.png,days .
./data/dataset\p06-052-s01-02.png,felt that part of her was leaving
./data/dataset\c04-028-s01-00.png,They provide some chilly red
./data/dataset\a01-014x-s00-00.png,Sir Roy's United Federal Party is boycotting
./data/dataset\g06-011e-s00-00.png,By the end of the month he still delighted in Naples .
./data/dataset\p03-096-s02-00.png,""" You are a fool ,"
./data/dataset\l04-034-s06-01.png,muttered .
./data/dataset\a01-091u-s01-00.png,For the Tories were massed in answer to
./data/dataset\g04-060-s00-00.png,The Church Army Captain had done very good work in the
./data/dataset\k04-054-s00-01.png,and moved away from him towards the group
./data/dataset\m06-098-s04-00.png,We plan to attack the Heavy
./data/dataset\b04-107-s07-01.png,politicians were inflated into international figures .
./data/dataset\g06-045a-s00-02.png,"advise Anglesey to give the system a trial , adding"
./data/dataset\g02-059-s00-03.png,or in flagging warmer ones .
./data/dataset\a05-053-s02-00.png,It would have to be
./data/dataset\l01-119-s05-01.png,"again . """
./data/dataset\g06-031l-s02-01.png,infatuation !
./data/dataset\g06-042c-s01-00.png,"As early as 1830 , when"
./data/dataset\f02-033-s01-02.png,Rolls-Royce Ltd. and a member of the
./data/dataset\e04-052-s00-00.png,"For instance , in Canada we use galvanised nails"
./data/dataset\a01-003u-s02-01.png,House of Lords should be abolished and
./data/dataset\g06-018b-s01-04.png,Naples .
./data/dataset\e01-022-s01-02.png,"to daughters , a lace-trimmed Christening"
./data/dataset\b01-118-s02-02.png,"because they would "" defile "" the national"
./data/dataset\f07-036-s01-01.png,it entirely as an object of luxury that the
./data/dataset\e07-094-s01-02.png,simulate roughly the shape and size of a pot .
./data/dataset\f04-096-s00-01.png,he had seen what was accepted as the
./data/dataset\p03-040-s02-01.png,"though they 're standing on one another's toes ,"
./data/dataset\b03-114-s02-02.png,clock .
./data/dataset\a02-102-s00-00.png,A ROYAL welcome for the Kabaka of
./data/dataset\c03-016b-s02-00.png,In such surroundings she
./data/dataset\j06-018-s00-02.png,the case of five of these examples
./data/dataset\k04-142-s05-01.png,"continued , giving her a keen look , ' the Orsini are"
./data/dataset\b03-092-s03-00.png,The fight is on .
./data/dataset\r02-038-s02-00.png,She blinked
./data/dataset\f01-139-s02-01.png,"as it is called ) , is not entirely ruled out ,"
./data/dataset\c03-003a-s01-00.png,It has been
./data/dataset\c03-096e-s02-00.png,One hopes that he
./data/dataset\n04-052-s02-01.png,of the bar was not 6persona grata .
./data/dataset\a01-043x-s04-01.png,will be to see there is no racial discrimination
./data/dataset\a03-066-s00-02.png,Federal Government that the financial burden
./data/dataset\r03-065-s05-00.png,She revised
./data/dataset\m02-072-s01-04.png,we might get GO a bit better if he entered politics .
./data/dataset\k02-076-s03-00.png,Although I 'd like to have
./data/dataset\a01-132u-s02-04.png,National Assistance grants .
./data/dataset\l01-119-s00-00.png,One day Fred met Nick at the front door as they were both
./data/dataset\e07-098-s00-01.png,"in the normal way , the only real difference"
./data/dataset\c06-005-s04-02.png,brandy owner's solo swish on his anecdotal
./data/dataset\a04-089-s01-00.png,He pointed out that
./data/dataset\g06-011o-s02-00.png,"' The Pearl ' , he wrote , ' is arrived , which is a great"
./data/dataset\e07-066-s00-03.png,mantis as a pest control in the cold
./data/dataset\g07-028a-s00-02.png,"her and that only compromised her , and the"
./data/dataset\b06-059-s00-00.png,It would become easy to become cynical and
./data/dataset\a02-046-s00-03.png,"demonstrators , most of them shopgirls in overalls ."
./data/dataset\e06-046-s00-03.png,through or along the bottom . )
./data/dataset\n01-004-s00-00.png,It was a novel experience .
./data/dataset\n06-128-s02-01.png,the miners at work .
./data/dataset\f02-036-s00-08.png,Occupational Activities on Retirement .
./data/dataset\g06-026o-s01-01.png,that I have an Italian who is perhaps
./data/dataset\g06-018p-s00-00.png,"When the sailing season was past , he sent Pearl back to"
./data/dataset\g06-045k-s00-04.png,"France and Italy , and that he himself was being"
./data/dataset\a06-152-s02-01.png,"speech scared 1,157 East Germans to"
./data/dataset\a04-089-s00-01.png,"of 100 , told Kennedy that he should"
./data/dataset\g04-104-s02-02.png,the Bavarian wounded who were delighted to find
./data/dataset\a04-092-s01-02.png,serving the hitherto cordial relations between the
./data/dataset\j06-034-s01-04.png,the water has been suggested on
./data/dataset\l07-135-s01-01.png,had been settled and the owner had
./data/dataset\n03-082-s04-01.png,see that fool boy of mine out there on
./data/dataset\b06-023-s02-03.png,"( range 950 miles ) , also provided by the Americans ."
./data/dataset\m06-076-s02-00.png,' Do you say that you poor
./data/dataset\a06-064-s04-00.png,But there was ample
./data/dataset\h01-030-s00-03.png,but will be used solely in the
./data/dataset\l07-118-s04-00.png,"Not a very good one ,"
./data/dataset\p02-139-s02-01.png,and have been over to sit with her father and do what
./data/dataset\g07-007a-s00-01.png,"BOOK ON BYRON AND SHELLEY , TRELAWNY"
./data/dataset\c03-081f-s01-01.png,"makes her few brief scenes effective , and"
./data/dataset\c03-000d-s00-02.png,Square Theatre tomorrow .
./data/dataset\a01-014u-s04-01.png,"Julius Greenfield , telephoned his chief"
./data/dataset\b01-132-s00-02.png,way left to try to bring home to the people of
./data/dataset\f07-028b-s02-03.png,another sense to their aid .
./data/dataset\m02-102-s00-02.png,and their filing clerks .
./data/dataset\h02-028-s02-00.png,10 . In view of
./data/dataset\f01-135-s00-01.png,the wrong way round .
./data/dataset\p03-033-s03-01.png,"of variety and it 's a change . """
./data/dataset\a04-003-s01-02.png,Common Market only if there were no conditions
./data/dataset\e04-127-s03-00.png,WHEN an assortment of differently coloured materials are cut
./data/dataset\c03-084d-s01-05.png,ambition .
./data/dataset\e04-079-s02-00.png,I
./data/dataset\a01-020u-s01-02.png,attending .
./data/dataset\g07-084-s03-00.png,"My dearest Annabella , The more we"
./data/dataset\p06-069-s00-00.png,She had her truth .
./data/dataset\f03-182-s07-00.png,"And they say , too ,"
./data/dataset\g06-050j-s01-00.png,In doing so he described his distinguished
./data/dataset\l04-102-s00-01.png,"Henry Mansell's face he saw , hovering"
./data/dataset\m04-072-s04-03.png,"some dreadful ravine , or beset by"
./data/dataset\a03-089-s00-02.png,the backbone of the German Air
./data/dataset\k07-152-s02-01.png,of her marriage and asked her why
./data/dataset\g06-031a-s04-00.png,I may be
./data/dataset\a01-049u-s01-03.png,Virginia - met today in closed session to
./data/dataset\g04-003-s01-02.png,"after the Dedication , the Archbishop"
./data/dataset\g06-031c-s03-01.png,tremble for my country !
./data/dataset\l03-004-s00-03.png,Marine instructor had declared the pinnacle of unarmed
./data/dataset\g06-037c-s00-01.png,& that all may go well .
./data/dataset\m06-042-s00-00.png,"When you come here , when you come to the True"
./data/dataset\g06-050m-s00-00.png,Mauro's first action was to write to his
./data/dataset\g06-050g-s00-01.png,"at Ko""then , near Leipzig , asking for advice ."
./data/dataset\n02-045-s02-01.png,you the best way I can by getting hold of Jack
./data/dataset\g06-011r-s05-02.png,"by the soldier - a favourable change in my eye ,"
./data/dataset\a05-104-s02-04.png,"bingo-parlour . """
./data/dataset\b04-034-s01-00.png,Go ahead !
./data/dataset\a01-011u-s01-04.png,is insisting on a policy of change .
./data/dataset\e04-095-s00-02.png,to see that nothing is distorted .
./data/dataset\d01-056-s02-03.png,which text is used .
./data/dataset\c02-059-s02-05.png,film .
./data/dataset\l04-005-s01-00.png,He could hardly believe it and blinked several times .
./data/dataset\f04-016-s00-00.png,"Elizabeth had left Hammersmith in the late afternoon ,"
./data/dataset\c04-150-s01-02.png,O believed him .
./data/dataset\p03-112-s01-00.png,""" You sounded like some-"
./data/dataset\a01-030x-s03-00.png,""" I"
./data/dataset\r03-065-s04-02.png,"property you intend to purchase . """
./data/dataset\n02-098-s01-00.png,""" If you must drag the truth"
./data/dataset\a02-032-s01-02.png,to tell .
./data/dataset\e06-003-s00-01.png,"movements , although primarily"
./data/dataset\g06-050d-s00-01.png,"master at Ko""then , near Leipzig , asking for advice ."
./data/dataset\b01-023-s01-02.png,a set of principles excluding race discrimination .
./data/dataset\g04-055-s03-02.png,district .
./data/dataset\g06-026r-s03-00.png,While
./data/dataset\m04-081-s03-01.png,"good man , mind ; knew his job ."
./data/dataset\a05-099-s01-01.png,theme of limitation of armaments in Europe .
./data/dataset\g04-036-s01-01.png,"ought not to spend many years in Tatsfield , we held"
./data/dataset\h07-066a-s01-01.png,of the new town populations the number of children reaching
./data/dataset\a01-063u-s03-01.png,quickly point out that this is money due
./data/dataset\g07-030-s01-01.png,of return was what she could never have
./data/dataset\b04-195-s04-01.png,most vital industry .
./data/dataset\a02-082-s02-00.png,More
./data/dataset\b04-020-s03-02.png,"shortages , of the good old days of"
./data/dataset\r06-049-s02-02.png,actually reported in the next issue ) returned
./data/dataset\e07-094-s00-00.png,Soil blocks are probably the oldest alternative to clay
./data/dataset\g01-034-s01-00.png,But the Commons were not
./data/dataset\g06-031p-s02-00.png,What infa-
./data/dataset\k04-054-s01-02.png,"coach left the villa , lurched over the unpaved"
./data/dataset\m04-131-s04-02.png,looked at his forlorn flock .
./data/dataset\k04-099-s02-00.png,"It was sparsely inhabited , dotted with fallow fields"
./data/dataset\b06-008-s02-03.png,"United States' principal Nato ally . """
./data/dataset\g07-022a-s02-00.png,The unfortunate
./data/dataset\g06-026r-s01-02.png,ever was .
./data/dataset\a01-049u-s00-04.png,Communist affiliations .
./data/dataset\e04-034-s02-02.png,"a suitable pastel shade , using a contrasting colour"
./data/dataset\a01-049-s00-02.png,"audience it was "" current Washington gossip """
./data/dataset\b01-009-s02-01.png,holds that it would be a mistake to expel
./data/dataset\r06-070-s02-01.png,they galloped to the walls and spumed
./data/dataset\b05-074-s02-00.png,They really
./data/dataset\c03-096c-s01-01.png,driven to effective action by the author in spite
./data/dataset\c03-096f-s02-02.png,"accents , they act oddly like the queer"
./data/dataset\j06-000-s00-01.png,seem to migrate on some occasions while
./data/dataset\m04-072-s03-01.png,"was , as he feared , departed out of his life ,"
./data/dataset\k03-144-s00-01.png,Ormston .
./data/dataset\a01-087-s01-01.png,"unemotional , replied with a statistical state-"
./data/dataset\g04-055-s02-01.png,"were lots of children there , and we had"
./data/dataset\g06-031j-s02-01.png,infatuation !
./data/dataset\p03-023-s01-01.png,"and then all was wonderful , and perhaps it had only been"
./data/dataset\c02-059-s03-00.png,"Gifted with an interesting face , although little"
./data/dataset\c03-016c-s02-01.png,"surroundings she learns sex is something sordid ,"
./data/dataset\l01-187-s04-01.png,"grumbling rearguard action , permitted himself"
./data/dataset\f07-101a-s00-00.png,"THE SAME MAN WENT TO SEE CARLYLE , AND ,"
./data/dataset\g07-065-s02-02.png,"illness , but Dallas junior was full of"
./data/dataset\g04-077-s02-00.png,We now had a vicarage next
./data/dataset\h07-030a-s01-00.png,But corporations have generally found it
./data/dataset\g02-065-s02-02.png,when movement of blood through arteries is
./data/dataset\d06-104-s00-04.png,Monday was day six and Tuesday
./data/dataset\b04-054-s01-01.png,five years .
./data/dataset\a05-017-s02-01.png,to National Service in some form
./data/dataset\g06-045p-s00-06.png,Hahnemann .
./data/dataset\b05-074-s01-03.png,"them that they were being "" encircled . """
./data/dataset\c03-007a-s01-01.png,"wet pavements , the school play-grounds , the"
./data/dataset\f07-081b-s00-01.png,the gusto which they derive from gastronomy is intellectual
./data/dataset\g04-014-s01-03.png,among the children and young people .
./data/dataset\j06-030-s01-04.png,occurrence at the surface
./data/dataset\p01-147-s00-00.png,Mr. Copthorne knew a way round by the side
./data/dataset\c06-005-s04-01.png,with many an obliging guffaw to the
./data/dataset\d07-100-s00-05.png,a familiar interpretation which had
./data/dataset\d06-072-s01-03.png,of what is going on .
./data/dataset\d06-056-s01-01.png,the best way is probably to seek advice .
./data/dataset\d06-096-s02-02.png,it becomes possible to work out a system
./data/dataset\n04-114-s10-01.png,he said .
./data/dataset\b01-079-s02-01.png,"ceremonial duty , and the soldiers have every"
./data/dataset\g05-098-s00-01.png,""" Werewolves "" that we had contemplated the necessity of very"
./data/dataset\a05-004-s00-01.png,"not contemplated , the Navy , Army and Royal"
./data/dataset\c06-100-s00-01.png,middle-aged romancers respectably wed and
./data/dataset\e07-000-s00-03.png,20 million acres are sprayed with dieldrin .
./data/dataset\f07-084b-s02-03.png,"never could outdo ; Green herbs , red peppers , mussels ,"
./data/dataset\h06-092-s01-01.png,the column of clay from the pug-mill is
./data/dataset\b06-008-s01-02.png,"1961 variety , by which the West German"
./data/dataset\n03-106-s05-02.png,"that were a little unsteady , they"
./data/dataset\n06-201-s00-03.png,handsome offer so I chimed in too .
./data/dataset\h07-037-s00-02.png,bring custom to the shops and the
./data/dataset\g04-101-s01-02.png,"outset , and when we don't see one"
./data/dataset\n04-171-s07-00.png,""" What 's he been"
./data/dataset\p02-000-s02-00.png,""" Gavin ! """
./data/dataset\h07-013-s00-02.png,lack of balance in some of the towns .
./data/dataset\c03-003a-s01-03.png,"of the story , and the marriage of the central"
./data/dataset\b01-038-s04-03.png,Germany exports will be made a little dearer .
./data/dataset\g01-008-s01-03.png,the well-protected fortress of St Malo .
./data/dataset\k07-067a-s06-00.png,Was that any better ?
./data/dataset\p06-058-s08-01.png,solace in that fact at least .
./data/dataset\g06-026j-s01-01.png,I have an Italian who is perhaps the best
./data/dataset\g01-016-s01-02.png,"plate and mail of French knights , a brilliant"
./data/dataset\n06-133-s02-00.png,""" If you come any closer , I 'll sure blow"
./data/dataset\e06-037-s02-00.png,These and other
./data/dataset\f07-002-s01-00.png,Suffice to say that few of us stop to marvel at
./data/dataset\l04-124-s01-00.png,His face wore the melancholy expression
./data/dataset\d04-096-s03-02.png,"facts "" together and explains them , represents the Oral"
./data/dataset\n04-039-s00-00.png,"That little beast , Robbie Munyard ! """
./data/dataset\l07-085-s04-01.png,"that . """
./data/dataset\b01-044-s00-01.png,as a means to curb rising prices at home .
./data/dataset\a06-090-s03-03.png,behind the Serjeant at Arms' chair .
./data/dataset\a06-095-s00-01.png,to the Commonwealth through the
./data/dataset\e07-012-s01-03.png,is able to keep a firm hold on one
./data/dataset\l01-000-s05-03.png,in one of the Channel Islands .
./data/dataset\l03-008-s00-02.png,way .
./data/dataset\h04-055-s00-05.png,consumption of canned fruit fell off sharply with
./data/dataset\a04-019-s02-01.png,"situation in regard to Germany was reviewed , and there was full"
./data/dataset\g06-011a-s04-00.png,"What a gay , lively"
./data/dataset\k02-018-s02-01.png,rather surprised me from a young man
./data/dataset\r03-035-s00-02.png,"maybe less , depending on the price of the"
./data/dataset\b06-071-s00-01.png,rally to defend a policy founded on
./data/dataset\h07-063b-s01-01.png,departments with branches established or about
./data/dataset\n04-084-s04-01.png,"Commander , "" he said ."
./data/dataset\e01-050-s00-00.png,During the sixteenth century a considerable
./data/dataset\g06-047r-s00-02.png,"' more like a God upon earth than a human being ' ,"
./data/dataset\n03-106-s04-00.png,"He plenty smart though . """
./data/dataset\g06-050k-s00-02.png,for advice .
./data/dataset\n02-033-s01-00.png,For the time being Beryl was content to let
./data/dataset\f07-009-s02-05.png,than mere converse has always been there .
./data/dataset\b04-004-s00-02.png,"trouble in the Congo , orders every Belgian"
./data/dataset\g06-031p-s04-00.png,"I may be mistaken , 1tho' I cannot but"
./data/dataset\j04-046-s01-02.png,chosen after experiments with lead tracer
./data/dataset\e02-094-s00-00.png,"Lastly , we suggest certain power tools and"
./data/dataset\f07-006-s01-03.png,ladies toying with these primitive morsels in the
./data/dataset\a04-069-s01-02.png,"with the agreement of Kennedy , in"
./data/dataset\a02-020-s00-01.png,"meeting in Paris between M. Couve de Murville , French"
./data/dataset\k04-093-s01-01.png,"Lucia , ' said Vittoria , pointing to the badge on the man's"
./data/dataset\g02-062-s00-00.png,"At one and the same time , therefore , occur the beat"
./data/dataset\b01-018-s02-00.png,Whatever statesmen say at the conference table in
./data/dataset\l01-065-s00-03.png,have been mistaken about the
./data/dataset\g06-101-s01-02.png,on the lungs .
./data/dataset\a01-049x-s00-03.png,"gossip "" that Weaver once had Communist affilia-"
./data/dataset\r06-066-s00-01.png,"sea , blue as a new school exercise"
./data/dataset\n04-156-s05-01.png,the vestibule the two men were well
./data/dataset\a01-117u-s01-01.png,"of social service expenditure , health had"
./data/dataset\p06-069-s01-01.png,"up from that first ideal , and how"
./data/dataset\f07-039a-s00-01.png,and flowers proved of sovereign power
./data/dataset\m06-076-s05-00.png,"The flyman with ear lobes and thumbs connected ,"
./data/dataset\c06-047-s01-02.png,"produced , three years since Borstal Boy was published"
./data/dataset\a03-071-s00-01.png,believe that the Federal Government is not
./data/dataset\c06-052-s01-00.png,Still a skeleton .
./data/dataset\r06-137-s00-00.png,The doorman turned his attention
./data/dataset\n06-201-s02-02.png,"three of them , no more ."
./data/dataset\l07-080-s00-00.png,""" You can't very well stop me . """
./data/dataset\e04-011-s02-07.png,the feeding tray .
./data/dataset\c06-031-s06-01.png,much to recall .
./data/dataset\n03-091-s00-00.png,"Bill is good man , and Bueno Buck is raised on lake ."
./data/dataset\g06-011j-s05-00.png,"At Rome , every other man was a priest :"
./data/dataset\d06-046-s01-05.png,veritable surge of energy .
./data/dataset\f01-070-s01-02.png,picture of the basis of such material phenomena
./data/dataset\b06-059-s01-02.png,original stand .
./data/dataset\c06-058-s01-01.png,end ?
./data/dataset\c04-144-s02-00.png,The Wesker interview will be seen at a later
./data/dataset\e07-007-s02-00.png,Praying mantis ( Mantis
./data/dataset\e04-026-s02-00.png,When determining
./data/dataset\c04-066-s01-01.png,to have something different .
./data/dataset\c02-007-s00-00.png,In 1950 he began to take photographs not
./data/dataset\k04-005-s03-02.png,coffer .
./data/dataset\g06-031h-s02-00.png,What
./data/dataset\f02-017-s00-00.png,"The Rubery , Owen scheme is now in its"
./data/dataset\p02-090-s00-01.png,as Gay drew out a chair and sat
./data/dataset\a04-066-s00-01.png,"unilateralists was not possible , though"
./data/dataset\g06-011i-s05-03.png,as the troops are very fine . '
./data/dataset\b06-008-s01-01.png,"are another stage in the cloak operation ,"
./data/dataset\b04-066-s02-01.png,ready for another bustling season .
./data/dataset\p06-058-s07-00.png,He needed her .
./data/dataset\f02-020-s02-02.png,taken part .
./data/dataset\g06-045h-s00-03.png,that it was being cultivated with extraordinary
./data/dataset\p01-147-s00-02.png,outbuilding where the grave digger kept his spades
./data/dataset\a01-122u-s01-02.png,"the pharmaceutical industry . """
./data/dataset\c06-043-s00-03.png,condition .
./data/dataset\g06-037p-s02-01.png,in the history of Anglesey's unceasing search for an
./data/dataset\r06-035-s00-01.png,reading .
./data/dataset\m04-209-s03-03.png,"mysteries , like the Marie Celeste ."
./data/dataset\n02-033-s02-04.png,"a schoolmaster and she a small ,"
./data/dataset\a02-057-s03-01.png,been warned - one that his connection
./data/dataset\g06-037k-s00-00.png,"God grant , however , that I may be a false prophet"
./data/dataset\a06-114-s03-00.png,On the eve of August Bank Holiday
./data/dataset\b03-087-s03-01.png,the Government an extra excuse for counselling patience until the
./data/dataset\r06-097-s03-00.png,It belonged to a Madame
./data/dataset\r06-044-s02-01.png,group then sat down for a late lunch
./data/dataset\n06-182-s00-00.png,The rest of the men there said nothing but
./data/dataset\h04-025-s01-00.png,"As with the price of energy index ,"
./data/dataset\f07-069-s02-00.png,If that country had not been for so long a battlefield red
./data/dataset\g03-040-s01-01.png,"on West Street , where a successful Sunday"
./data/dataset\b06-056-s01-06.png,and no other seems to have done the
./data/dataset\k07-146-s00-01.png,bathroom and stood there shivering for
./data/dataset\c06-005-s04-00.png,They listen
./data/dataset\r06-003-s00-01.png,of our arrival it was throwing huge over-ripe verbal
./data/dataset\b01-004-s01-02.png,Republic later in the year .
./data/dataset\l04-093-s02-02.png,discovered his hiding-place gave him something of a shock .
./data/dataset\a02-053-s02-00.png,It said pressure was being put on
./data/dataset\f07-002-s02-05.png,homely and protecting flame .
./data/dataset\a01-113u-s02-03.png,Brown reminded the hostile Government benches
./data/dataset\b03-092-s04-02.png,but also the backing of the DIRECTOR GENERAL of the Meteoro-
./data/dataset\k03-144-s06-01.png,"Hadley , Prebble , Lambert-Price - the"
./data/dataset\a03-017-s01-04.png,pro-western centre and south .
./data/dataset\b05-083-s02-01.png,thankless task .
./data/dataset\r06-049-s01-02.png,"apologising for the trouble , but explaining"
./data/dataset\g06-011i-s03-00.png,Vesuvius
./data/dataset\d04-053-s02-00.png,They will
./data/dataset\g06-026b-s03-04.png,the Duke of Wellington .
./data/dataset\g06-045g-s00-04.png,himself was being treated under a doctor who had studied
./data/dataset\h06-096-s00-05.png,firmly in the surfaces and is finally
./data/dataset\b04-181-s04-01.png,it .
./data/dataset\g03-052-s00-00.png,There was no abatement in political
./data/dataset\c03-007a-s00-02.png,and has made it live .
./data/dataset\g04-043-s02-01.png,"chilliness of the new church , beautiful as it was and is ."
./data/dataset\g06-050m-s02-03.png,"charming character , even-tempered and"
./data/dataset\l07-135-s01-04.png,first lesson in manoeuvring up and down
./data/dataset\g06-026e-s03-03.png,Duke of Wellington .
./data/dataset\b04-020-s04-00.png,Now it is mother who
./data/dataset\m01-149-s02-00.png,"But not for long , for soon pedestrians and cars flocked upon"
./data/dataset\g06-050j-s02-00.png,He told Hahnemann
./data/dataset\d01-060-s02-00.png,The omission or inclusion of this paragraph
./data/dataset\g07-038-s01-01.png,divagations of her ' poor brother ' - so she
./data/dataset\c03-081c-s00-01.png,error in allowing Irene to speak for herself ;
./data/dataset\a01-053x-s03-03.png,full Senate .
./data/dataset\b06-075-s00-01.png,"established on a false basis , or by creating"
./data/dataset\c03-081a-s01-00.png,"However , Miss Pinkie Johnstone makes her"
./data/dataset\l03-000-s01-00.png,Kennan had only
./data/dataset\a01-043x-s00-01.png,today .
./data/dataset\b05-050-s02-01.png,of the village stalwarts of Hambledon who
./data/dataset\g06-011m-s05-01.png,priest : here the priest is 1superceded by the
./data/dataset\d04-053-s01-01.png,coming for the people in need .
./data/dataset\n03-120-s00-04.png,"of water , tossed out a string of silvery"
./data/dataset\g01-031-s01-01.png,therefore in essence a forced payment whose
./data/dataset\m06-083-s03-00.png,Because
./data/dataset\d01-024-s00-02.png,written entirely by one author before the
./data/dataset\n06-148-s04-01.png,"come 2a-calling , "" I said ."
./data/dataset\a01-007-s01-00.png,Most Labour
./data/dataset\d03-112-s01-02.png,is derived .
./data/dataset\r06-062-s02-01.png,"Cagnes , but between are pockets of"
./data/dataset\f03-174-s04-00.png,A good start will put them in a
./data/dataset\j04-070-s03-01.png,"of the analysis , only the fraction containing"
./data/dataset\m04-222-s03-00.png,""" No , we have another way of signalling"
./data/dataset\n01-031-s02-01.png,scanner could be adjusted to cover any
./data/dataset\m04-093-s05-01.png,very moment when we should be
./data/dataset\c04-000-s00-01.png,Vaughan will burst on to the London Palladium stage
./data/dataset\a01-007x-s02-01.png,two rival African Nationalist Parties of Northern
./data/dataset\d06-030-s03-01.png,partly true .
./data/dataset\g06-089-s01-02.png,September 25th that Anglesey was very much
./data/dataset\m06-106-s03-00.png,The pains associated
./data/dataset\a01-117u-s00-00.png,"In fact , the Tories made it worse now"
./data/dataset\c04-000-s02-00.png,""" He 'll have the limelight , they 'll give him the girls -"
./data/dataset\n02-049-s03-01.png,"look as though it was only what you expected of me ,"
./data/dataset\r06-035-s03-01.png,"him , he was one of the crowd ."
./data/dataset\a01-091-s03-00.png,It had offended many
./data/dataset\g07-047-s01-09.png,on would never conceivably meet in decent society .
./data/dataset\d04-096-s03-00.png,And the sweet
./data/dataset\c01-009-s02-02.png,"unambiguously "" contemporary "" work to be"
./data/dataset\b06-087-s01-03.png,"trade unionists , when it decided by overwhelming"
